cx,cy,r,stroke-width,stroke,fill,label
480.7980700311779,427.8629011196669,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
382.05845658353303,432.842688530557,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
749.4505726848472,264.22204569509915,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
410.8992548265501,66.0253937119588,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
294.849342162781,280.70851252590074,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
231.87099533785084,219.12210872786198,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
474.9058422347184,267.720895985134,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
759.0661478559323,238.91272575398438,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
736.8226391231226,242.01222573049108,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
790.5919209015776,300.82211884789945,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
618.2623303326293,243.88011377911099,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
546.2482804180297,226.18398973213888,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
271.2779983706112,418.24081162549027,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
519.2192981077807,366.8804844937871,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
634.9172200307,283.7506078791603,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
836.9016342156863,340.94063018524565,2.5,0.5,"rgb(200,200,200)","rgb(255,215,0)",2
632.2349599005296,352.0551251974965,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
389.98036763112464,378.57304175279944,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
469.75865314465455,369.35127256781277,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
708.6291891760725,400.45657653688596,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
255.19192140524365,222.41801360488824,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
186.5323130876502,229.17617563445378,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
541.321476829867,421.7635279100829,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
400.9094579896095,353.4578361945522,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
390.33402860083436,289.78166800984184,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
282.18849969729445,205.0956154427904,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
333.8637637901691,305.2036335163152,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
541.7790089868004,402.71571180514,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
650.3836187308755,227.08510823765602,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
268.2379567010727,316.21222488146196,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
450.08740442821,410.0997114348779,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
245.81963589398748,294.3368291915406,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
487.54465658131096,357.4283238074396,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
564.4981114958875,384.3336767498001,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
683.8794775258378,330.7913131429232,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
508.64825199436217,195.8980694048308,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
287.1909102489728,327.6047685189577,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
482.1558970959949,272.398293827721,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
501.545542179954,214.59128332655433,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
546.3712267750057,444.62700934670175,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
300.79947750119925,167.42896770232215,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
540.977036394563,416.66284737480527,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
672.2424976094346,437.3706028862578,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
305.8348693519,177.2660280174031,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
445.20242566020517,321.6361445945706,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
496.3802041786177,424.84062348765667,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
456.37022042094503,336.8671635939147,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
561.4422119126097,386.9622724521422,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
372.80421240511976,415.7537455399288,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
466.03619869408806,335.53445773027033,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
485.3727344673034,388.91403158938556,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
389.7767835284216,403.0633921367448,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
540.4182991770654,331.0216518971395,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
596.8130874369747,417.74555636612365,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
217.5335153093991,279.798384724055,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
473.09555979843753,374.7650137066624,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
294.54084975758235,325.87960862373836,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
546.0107703211086,388.1486318759319,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
565.87253797397,308.6874617694372,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
423.2638741333143,405.99661693576275,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
591.6926656268095,319.969489488183,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
286.8285393889229,172.77978553902204,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
497.40656149754176,309.31638147719457,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
429.4831027713182,265.08580797705906,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
521.4719706698768,406.69624817510777,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
659.8855810275314,337.03064959407845,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
148.45419285091512,140.2605492489776,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
328.4641338275144,245.4493223987934,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
229.22108616554655,246.7594224352943,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
419.2923892262459,367.0883269694026,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
505.00469917240673,347.877306062686,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
536.1503333154405,363.3241693237004,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
482.2019312639947,343.4554958598189,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
169.4573395388473,302.3898283102159,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
404.9618228172718,332.63164017890966,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
364.2984987487709,247.84587566093916,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
456.7383472235434,248.65803922827908,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
574.7624668379755,328.085646200425,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
499.93922625228953,256.1219189290431,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
385.4459212907471,264.6720846451486,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
655.397841785971,322.109511013282,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
565.7402332056001,413.04972040879966,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
475.24468696053765,400.26909911613905,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
522.1620469469784,398.60308467128317,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
450.0742731610902,400.6198922567256,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
481.81492882161757,407.5404175747091,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
315.65034813841226,199.76034171560843,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
502.6505172706499,403.6874824276979,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
515.087771026033,380.36596545532257,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
230.79577625327403,214.8062552094313,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
426.2747670400763,389.1712424888451,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
394.63013251579997,381.58436258238413,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
299.97801903914376,360.64589764767453,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
231.53646188226253,290.91371269441225,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
572.271476343816,375.86531917046847,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
518.7476268243914,387.68057683406664,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
556.8202558776624,406.43677973294996,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
619.6105013547133,482.8876672681657,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
421.407093952791,335.6835036955217,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
192.28636484422842,257.93929149049103,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
536.4638700732861,347.63096936698383,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
758.8314142741104,370.5584474210217,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
805.5277709903787,428.58016333241596,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
397.2308502397708,253.94390952901253,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
348.533689170926,187.9748356730319,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
612.572099358473,427.61878190296227,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
392.2807362068718,262.7655320774837,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
557.7140134094618,357.99868723191685,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
504.8027080021425,348.41270542933455,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
326.82791011615603,212.55802787196413,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
438.76001050000923,353.5882117482753,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
299.1880427324165,260.9085099184962,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
496.19658104060437,318.5426339102063,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
311.3065745041082,299.9340256715257,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
485.60766751619485,345.7195410754054,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
836.6016133393754,413.2404076937082,2.5,0.5,"rgb(200,200,200)","rgb(204,255,0)",3
384.6992338056793,144.7100820717304,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
334.84423470071823,143.44491097962913,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
474.5978584133666,149.44640481502,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
139.81358368170308,160.93516722852115,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
121.84990770073664,256.32601584340716,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
438.9610469562423,142.05000147039738,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
508.34912559031727,121.70591968970072,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
157.34049081808445,260.6887533317925,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
641.3636662286289,96.83294221543576,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
452.50434295275375,52.85178678752568,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
302.5846134070683,123.69252754356587,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
363.85158223838454,80.9727053885761,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
347.4693150634496,162.86185123664612,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
389.815162920504,124.562944620594,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
349.0521604661209,136.98565440212852,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
261.6141038842173,92.82971279039205,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
313.71535050420687,191.20031952967608,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
236.4249740690947,201.3658304869962,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
558.2967336756584,110.3540497247873,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
261.70165684879146,139.3513967308865,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
465.41988619172764,71.35014349108626,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
398.611499791134,108.58649589230234,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
574.5060627102051,123.06008156058456,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
371.630299649075,81.80351514917818,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
392.3051098523622,89.2276279743694,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
258.486890991647,149.5149840702991,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
441.57098011331084,78.05445783906914,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
468.2294604032346,86.5154800397323,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
308.29689563293215,113.87586810278171,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
268.4240140341707,175.6910916821902,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
528.7023970532134,91.2061926073521,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
427.89734628638496,81.99473471536325,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
478.2690588409422,100.78853657016973,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
421.4785341310152,62.70094522578197,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
228.0962146878951,141.19403383712856,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
354.4130423641255,67.28406915020994,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
222.1974146121332,190.9168749053232,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
175.67676141943087,135.77121347062902,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
179.303923968347,189.4742245335982,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
339.1218137758,76.23211165938957,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
203.5160331718949,129.8604730449062,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
270.26139445135016,109.76748487287782,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
207.19664054960714,177.11838286120408,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
518.8336387472023,67.13246932494965,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
438.35174534662275,73.30206556620246,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
111.13017338938553,179.42801511887313,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
324.4932055269078,98.4925006243787,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
387.70075335451827,220.22214338840234,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
440.00294199648596,86.22977906937747,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
253.2667107205135,96.2358176596684,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
445.6716449267318,53.56753981372574,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
436.75447614747407,87.10049249150998,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
339.6235533111305,109.26647675066722,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
336.1898566493434,74.5051820764266,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
406.63512193689417,55.31181132898596,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
379.8889769354752,143.875365391083,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
194.83228199239738,164.44275345853674,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
320.70176972772595,51.132062158645454,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
234.72858005637778,152.83087125182433,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
284.3985798066482,206.63005112149568,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
333.9862433529905,134.9505155810803,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
581.4307493893341,37.61079688410409,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
254.50538721926523,162.80574969770916,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
418.5190822819679,82.834494750326,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
192.32290116952692,256.6437312154154,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
390.54731480052374,108.0549012407092,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
591.8081803311641,58.15775334123839,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
437.7079882804636,119.10739337267701,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
250.41598354022844,173.6907579712914,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
443.6397547799982,113.92147933129547,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
530.6432367704987,77.34777287919034,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
371.2084105633388,111.75347615940252,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
265.0099423993549,164.70886028896024,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
686.1000613410727,24.12002795623507,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
319.1002589898132,133.15693556814398,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
645.3563967070706,53.071582863030336,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
586.2970619768246,76.71037514023347,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
150.4108426064388,202.76027237187824,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
494.2818678348111,118.47126914486493,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
126.36005699233752,172.96877683724452,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
406.0718596966803,78.54500295790999,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
424.0935201033857,81.48903480979072,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
384.3313824423036,180.47144402363307,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
338.94657310108903,122.18497104863147,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
468.43792788271264,153.0968046759493,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
545.1767195474656,2.333933058216144,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
417.22298466235833,140.61866786335628,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
393.9148286410906,117.33037671388706,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
553.9799275443866,0.0,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
503.4020272218965,24.37717608297057,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
541.8063426180213,70.78001999316,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
575.4799812725525,94.67909845511284,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
266.06033293189483,161.21727833097958,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
519.7787412363099,72.23990083473367,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
506.35673263530924,63.98152668060536,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
321.4188551571835,163.80255142805146,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
496.3036250819764,84.24918898362196,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
580.5812249460771,105.29710871326003,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
366.35292508428563,94.21603844981883,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
277.64012230725456,120.98320235740826,2.5,0.5,"rgb(200,200,200)","rgb(102,255,0)",4
496.4254646682331,308.1095948708129,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
148.97552844456322,269.9807869273152,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
193.40819105955939,280.7489116849255,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
354.42900550618504,284.43635044057817,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
177.43975373513314,307.74368130975716,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
300.04691864810394,200.37190810772265,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
250.85406326939068,279.343168281117,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
652.5422641775922,339.8096846562041,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
266.6701239239017,225.09460755467762,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
131.86547105542468,281.1884654193872,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
308.9784181613957,287.10668702447003,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
592.4455782438401,305.2491638182583,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
270.17826237439436,240.6339967956091,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
568.4479628351858,302.5127206142923,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
424.5810145633533,302.9293165648097,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
447.046870048661,299.4866407566475,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
734.6300115783561,236.98886132439247,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
398.50628240841536,233.80920761984925,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
516.9319242120448,356.95347326465196,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
420.40096253287686,294.263250748437,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
585.0336673916752,315.2041236153682,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
526.7549032245915,299.4016053649244,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
241.46023536517714,259.73803522011724,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
578.6032708492032,255.19770574310627,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
344.36882793164904,219.2533039767301,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
703.308423991354,227.59200239250737,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
468.9271194695825,269.1505603981089,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
376.76273774265644,208.42077240066183,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
386.79143816579216,261.5095516519268,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
427.1024154848636,274.63018377868195,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
456.0208087409486,267.92745119569844,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
458.79602349609814,278.6063307507826,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
178.94797601609645,246.39299249951642,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
351.5248014152096,215.3532313066798,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
291.8167071011808,235.9688067998433,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
198.87622102982436,225.638873230729,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
515.9697091826085,232.35801677076762,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
568.1571408602861,213.14374204235355,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
614.8699649653029,315.96204448026884,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
253.19195207352763,227.5524852453362,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
725.5120744675502,394.74159203900524,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
471.7548792979778,172.3480057909714,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
302.74780379266014,244.50701486705498,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
378.8602888001542,263.7957424160183,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
401.1818723853611,191.3059316140613,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
162.59871220527097,250.400282268813,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
299.0480975952595,285.4406291332545,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
291.6159050344043,299.49921093906426,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
657.0634110241419,359.50967494990175,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
707.3675995479464,216.04489072043663,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
325.9221469352262,244.39000079357507,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
370.81682777391796,95.74144101699778,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
327.7851090178082,166.29916802820736,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
852.9383845731679,273.6850840565711,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
667.0664139614298,253.76582233046346,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
531.2602798733571,233.9553927522082,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
457.4217310068999,207.16619660917763,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
454.3598410799683,308.4967080561698,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
244.23129955219102,274.3131677204327,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
714.2211933643373,320.2365313604608,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
501.68130153297136,194.49923340632273,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
752.7130294262957,288.0818003952714,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
846.5540785401805,305.6065824266974,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
521.3934537652073,173.91004692151992,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
470.760496211058,241.69971674541233,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
713.145941545208,318.0824391807446,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
784.3135538535896,311.3810052387491,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
541.2329830087862,317.1232517460386,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
598.6198770573016,324.87141031629636,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
279.47650417695,249.5908185762968,2.5,0.5,"rgb(200,200,200)","rgb(137,207,240)",5
